id_imovel,localidade,tipo,area_m2,quartos,banheiros,vagas_garagem,idade_anos,preco_venda
IMV-14471,Novo Gama,Casa,564.0,4.0,4.0,3.0,30.0,
IMV-14472,Sobradinho,Casa,538.0,3.0,3.0,4.0,,2317643.0
IMV-14473,Mimoso de Goiás,Casa,547.0,3.0,3.0,2.0,,777792.0
IMV-14474,Jardim Botânico,Casa,274.0,5.0,6.0,,6.0,1440857.0
IMV-14475,Recanto das Emas,Casa,271.0,5.0,7.0,4.0,11.0,
IMV-14476,Noroeste,Apartamento,87.0,4.0,1.0,2.0,,
IMV-14477,Lago Sul,Casa,411.0,3.0,5.0,4.0,9.0,4286064.0
IMV-14478,Noroeste,Apartamento,150.0,3.0,3.0,2.0,40.0,1374370.0
IMV-14479,Jardim Botânico,Casa,486.0,,6.0,4.0,9.0,3114662.0
IMV-14480,Planaltina,Apartamento,157.0,4.0,3.0,1.0,1.0,528231.0
IMV-14481,Lago Norte,Casa,365.0,4.0,5.0,4.0,,2517962.0
IMV-14482,Samambaia,Apartamento,137.0,,1.0,2.0,,502741.0
IMV-14483,Águas Lindas de Goiás,Casa,273.0,3.0,5.0,3.0,9.0,726702.0
IMV-14484,Cristalina,Casa,445.0,4.0,4.0,3.0,,1261430.0
IMV-14485,Cabeceira Grande,Casa,142.0,5.0,5.0,3.0,,170557.0
IMV-14486,Formosa,Casa,,5.0,6.0,2.0,13.0,1243268.0
IMV-14487,Água Quente,Casa,594.0,5.0,6.0,3.0,22.0,927174.0
IMV-14488,Itapoã,Apartamento,165.0,2.0,2.0,2.0,,410458.0
IMV-14489,Barro Alto,Casa,317.0,4.0,6.0,3.0,7.0,587507.0
IMV-14490,Sobradinho II,Casa,261.0,3.0,5.0,3.0,,647401.0
IMV-14491,Lago Sul,Casa,461.0,3.0,5.0,4.0,40.0,4361348.0
IMV-14492,Cocalzinho de Goiás,Casa,261.0,3.0,3.0,3.0,21.0,
IMV-14493,Alexânia,Casa,124.0,4.0,6.0,2.0,1.0,308783.0
IMV-14494,Samambaia,Apartamento,56.0,1.0,1.0,1.0,12.0,212960.0
IMV-14495,Itapoã,Apartamento,86.0,2.0,1.0,1.0,,185853.0
IMV-14496,Cabeceiras,Casa,228.0,4.0,5.0,4.0,7.0,429711.0
IMV-14497,Park Way,Casa,546.0,5.0,5.0,3.0,23.0,3977902.0
IMV-14498,Lago Norte,Casa,479.0,5.0,6.0,2.0,11.0,3983026.0
IMV-14499,Padre Bernardo,Casa,340.0,5.0,5.0,2.0,10.0,681346.0
IMV-14500,SCIA / Estrutural,Casa,,5.0,7.0,3.0,22.0,632313.0
IMV-14501,Alvorada do Norte,Casa,133.0,4.0,6.0,3.0,9.0,195260.0
IMV-14502,Cocalzinho de Goiás,Casa,326.0,3.0,4.0,3.0,9.0,642969.0
IMV-14503,Varjão,Apartamento,42.0,,2.0,1.0,0.0,148877.0
IMV-14504,Noroeste,Apartamento,40.0,,1.0,1.0,11.0,416919.0
IMV-14505,Cabeceiras,Casa,462.0,4.0,6.0,2.0,26.0,578464.0
IMV-14506,Mimoso de Goiás,Casa,362.0,4.0,6.0,4.0,10.0,505463.0
IMV-14507,Arniqueira,Casa,227.0,3.0,4.0,2.0,0.0,939184.0
IMV-14508,Samambaia,Apartamento,41.0,4.0,3.0,1.0,32.0,115871.0
IMV-14509,SCIA / Estrutural,Apartamento,92.0,1.0,1.0,2.0,37.0,180099.0
IMV-14510,,Casa,374.0,3.0,3.0,3.0,,648368.0
IMV-14511,Água Fria de Goiás,Casa,399.0,5.0,7.0,4.0,1.0,647041.0
IMV-14512,Samambaia,Apartamento,125.0,4.0,2.0,1.0,26.0,369181.0
IMV-14513,Cidade Ocidental,Casa,366.0,3.0,3.0,3.0,5.0,850961.0
IMV-14514,Núcleo Bandeirante,Apartamento,58.0,3.0,3.0,1.0,13.0,218336.0
IMV-14515,,Casa,534.0,3.0,3.0,2.0,13.0,1087407.0
IMV-14516,Fercal,Casa,386.0,5.0,7.0,2.0,30.0,638600.0
IMV-14517,Park Way,Casa,267.0,4.0,5.0,4.0,28.0,1806162.0
IMV-14518,,Casa,171.0,4.0,6.0,,,321863.0
IMV-14519,São Sebastião,Apartamento,59.0,1.0,1.0,0.0,32.0,146230.0
IMV-14520,Barro Alto,Casa,582.0,4.0,4.0,2.0,39.0,664806.0
IMV-14521,Guará,Casa,497.0,5.0,5.0,2.0,21.0,2622738.0
IMV-14522,Lago Sul,Casa,326.0,4.0,6.0,3.0,35.0,2498746.0
IMV-14523,Varjão,,121.0,4.0,4.0,3.0,16.0,324282.0
IMV-14524,Flores de Goiás,Casa,210.0,,4.0,3.0,30.0,264207.0
IMV-14525,Cristalina,Casa,246.0,5.0,7.0,4.0,23.0,670798.0
IMV-14526,,Casa,592.0,4.0,4.0,2.0,32.0,1306316.0
IMV-14527,Asa Sul,Apartamento,147.0,3.0,3.0,2.0,30.0,1076094.0
IMV-14528,26 de Setembro,Casa,263.0,5.0,7.0,4.0,36.0,409331.0
IMV-14529,Pirenópolis,Casa,,5.0,6.0,2.0,7.0,825820.0
IMV-14530,SIA,Apartamento,83.0,3.0,2.0,1.0,21.0,408527.0
IMV-14531,Cocalzinho de Goiás,Casa,352.0,5.0,7.0,2.0,10.0,810888.0
IMV-14532,Cristalina,Casa,498.0,4.0,5.0,4.0,32.0,1098266.0
IMV-14533,Riacho Fundo,Apartamento,125.0,3.0,3.0,1.0,18.0,463815.0
IMV-14534,São Sebastião,Casa,481.0,5.0,7.0,4.0,,1294072.0
IMV-14535,Candangolândia,Apartamento,71.0,,3.0,1.0,24.0,211659.0
IMV-14536,Asa Sul,Apartamento,70.0,2.0,2.0,0.0,8.0,826953.0
IMV-14537,Cruzeiro,Apartamento,123.0,3.0,2.0,2.0,8.0,969794.0
IMV-14538,Ceilândia,,,2.0,2.0,2.0,36.0,348823.0
IMV-14539,Candangolândia,Casa,449.0,4.0,4.0,2.0,22.0,1679743.0
IMV-14540,Cruzeiro,Apartamento,62.0,2.0,2.0,1.0,29.0,350712.0
IMV-14541,Arapoangas,Casa,498.0,5.0,,2.0,17.0,1120797.0
IMV-14542,Cavalcante,Casa,418.0,3.0,4.0,3.0,28.0,729920.0
IMV-14543,Valparaíso de Goiás,Apartamento,160.0,4.0,2.0,1.0,5.0,522720.0
IMV-14544,Varjão,Apartamento,,1.0,1.0,1.0,29.0,278951.0
IMV-14545,SIA,Apartamento,87.0,4.0,3.0,1.0,4.0,511003.0
IMV-14546,Luziânia,Casa,216.0,5.0,5.0,2.0,16.0,502523.0
IMV-14547,São João d’Aliança,Casa,138.0,5.0,7.0,4.0,17.0,224305.0
IMV-14548,Núcleo Bandeirante,Casa,402.0,4.0,6.0,4.0,2.0,1906077.0
IMV-14549,Taguatinga,Casa,463.0,5.0,5.0,3.0,4.0,2446714.0
IMV-14550,SCIA / Estrutural,Casa,244.0,,5.0,4.0,30.0,458154.0
IMV-14551,Cavalcante,Casa,170.0,3.0,4.0,2.0,6.0,363175.0
IMV-14552,Formosa,Casa,326.0,5.0,5.0,3.0,16.0,908678.0
IMV-14553,Vila Boa,Casa,431.0,3.0,5.0,2.0,19.0,527130.0
IMV-14554,Padre Bernardo,Casa,126.0,5.0,5.0,3.0,3.0,300346.0
IMV-14555,Formosa,Casa,276.0,3.0,3.0,3.0,40.0,604640.0
IMV-14556,Barro Alto,Casa,309.0,,7.0,3.0,19.0,449893.0
IMV-14557,Vila Boa,Casa,218.0,3.0,5.0,2.0,11.0,304300.0
IMV-14558,Sobradinho,Casa,451.0,5.0,6.0,2.0,37.0,1248007.0
IMV-14559,Noroeste,Apartamento,142.0,,3.0,1.0,30.0,1345138.0
IMV-14560,Asa Norte,Apartamento,135.0,1.0,1.0,1.0,31.0,1128482.0
IMV-14561,São João d’Aliança,Casa,566.0,5.0,7.0,4.0,22.0,898170.0
IMV-14562,Flores de Goiás,Casa,536.0,5.0,6.0,2.0,15.0,820167.0
IMV-14563,Jardim Botânico,Casa,363.0,4.0,5.0,4.0,29.0,1602721.0
IMV-14564,Recanto das Emas,Casa,463.0,,4.0,3.0,32.0,1113485.0
IMV-14565,Mimoso de Goiás,Casa,585.0,3.0,3.0,3.0,40.0,660527.0
IMV-14566,Arniqueira,Casa,176.0,5.0,5.0,2.0,29.0,568073.0
IMV-14567,Riacho Fundo II,Casa,430.0,3.0,3.0,4.0,22.0,1137762.0
IMV-14568,Alvorada do Norte,Casa,235.0,5.0,5.0,2.0,29.0,316611.0
IMV-14569,Vila Propício,Casa,138.0,4.0,5.0,3.0,0.0,196442.0
IMV-14570,Novo Gama,Casa,153.0,5.0,7.0,2.0,34.0,259043.0
IMV-14571,Lago Sul,Casa,249.0,4.0,6.0,2.0,2.0,3029838.0
IMV-14572,Samambaia,Apartamento,51.0,,1.0,1.0,5.0,225393.0
IMV-14573,Santo Antônio do Descoberto,Casa,404.0,3.0,5.0,3.0,0.0,1012545.0
IMV-14574,Ceilândia,Apartamento,97.0,4.0,3.0,2.0,16.0,345769.0
IMV-14575,Guará,Apartamento,112.0,1.0,1.0,1.0,33.0,
IMV-14576,Lago Sul,Casa,512.0,3.0,4.0,,0.0,5565572.0
IMV-14577,,Casa,140.0,,,3.0,31.0,274111.0
IMV-14578,Pirenópolis,Casa,433.0,5.0,5.0,3.0,21.0,1541900.0
IMV-14579,Alexânia,,253.0,4.0,,3.0,21.0,629804.0
IMV-14580,Água Fria de Goiás,Casa,155.0,5.0,7.0,2.0,35.0,195866.0
IMV-14581,Recanto das Emas,Casa,195.0,3.0,4.0,4.0,38.0,474517.0
IMV-14582,Park Way,Casa,,4.0,,2.0,21.0,2046890.0
IMV-14583,Vila Propício,,141.0,5.0,7.0,2.0,25.0,147424.0
IMV-14584,Guará,Apartamento,67.0,4.0,4.0,1.0,6.0,410668.0
IMV-14585,Taguatinga,Casa,373.0,4.0,6.0,2.0,35.0,1158902.0
IMV-14586,Riacho Fundo II,Apartamento,165.0,1.0,1.0,2.0,16.0,433050.0
IMV-14587,Vila Boa,Casa,520.0,3.0,4.0,3.0,11.0,708108.0
IMV-14588,Paranoá,Apartamento,96.0,3.0,3.0,1.0,14.0,247654.0
IMV-14589,Lago Norte,Casa,431.0,5.0,6.0,3.0,34.0,3168637.0
IMV-14590,Sobradinho II,Casa,144.0,5.0,6.0,4.0,4.0,464180.0
IMV-14591,Formosa,Casa,260.0,4.0,5.0,4.0,33.0,
IMV-14592,Recanto das Emas,Casa,288.0,,6.0,4.0,7.0,933952.0
IMV-14593,Recanto das Emas,Apartamento,134.0,1.0,1.0,,13.0,423131.0
IMV-14594,Alexânia,Casa,122.0,,5.0,3.0,21.0,288916.0
IMV-14595,Padre Bernardo,Casa,566.0,4.0,4.0,2.0,,1044986.0
IMV-14596,Pirenópolis,Casa,192.0,3.0,4.0,3.0,,813725.0
IMV-14597,Recanto das Emas,Casa,332.0,5.0,5.0,3.0,21.0,955603.0
IMV-14598,Pirenópolis,Casa,539.0,5.0,6.0,3.0,28.0,1613129.0
IMV-14599,Cavalcante,,440.0,4.0,4.0,4.0,32.0,695227.0
IMV-14600,Riacho Fundo II,Apartamento,136.0,4.0,3.0,,35.0,275549.0
IMV-14601,Padre Bernardo,Casa,,5.0,6.0,2.0,10.0,385951.0
IMV-14602,Gama,Apartamento,83.0,4.0,3.0,,,306277.0
IMV-14603,Guará,Apartamento,148.0,1.0,1.0,1.0,31.0,781271.0
IMV-14604,,Casa,,3.0,5.0,3.0,39.0,307935.0
IMV-14605,Flores de Goiás,Casa,250.0,4.0,4.0,3.0,22.0,317717.0
IMV-14606,Cabeceiras,Casa,240.0,5.0,7.0,2.0,3.0,418153.0
IMV-14607,,Apartamento,134.0,,1.0,1.0,18.0,498123.0
IMV-14608,Arniqueira,Casa,227.0,3.0,3.0,4.0,12.0,
IMV-14609,Cidade Ocidental,Casa,299.0,4.0,4.0,2.0,24.0,629253.0
IMV-14610,Abadiânia,Casa,323.0,3.0,4.0,3.0,29.0,517331.0
IMV-14611,Santa Maria,Apartamento,100.0,1.0,1.0,2.0,21.0,275159.0
IMV-14612,Abadiânia,Casa,579.0,3.0,3.0,4.0,14.0,1225005.0
IMV-14613,Noroeste,Apartamento,,4.0,4.0,2.0,12.0,1014781.0
IMV-14614,Santo Antônio do Descoberto,Casa,357.0,5.0,5.0,4.0,0.0,901889.0
IMV-14615,Mimoso de Goiás,,356.0,5.0,7.0,2.0,32.0,
IMV-14616,Cruzeiro,Apartamento,86.0,1.0,1.0,1.0,32.0,479911.0
IMV-14617,Alvorada do Norte,,494.0,5.0,6.0,3.0,8.0,659823.0
IMV-14618,Abadiânia,Casa,196.0,5.0,5.0,4.0,33.0,323573.0
IMV-14619,Flores de Goiás,Casa,275.0,3.0,3.0,3.0,39.0,309030.0
IMV-14620,Vila Boa,Casa,467.0,4.0,4.0,2.0,20.0,500365.0
IMV-14621,Goianésia,Casa,247.0,3.0,3.0,4.0,10.0,597471.0
IMV-14622,Cabeceira Grande,Casa,213.0,5.0,5.0,2.0,36.0,231533.0
IMV-14623,Brazlândia,Casa,549.0,4.0,4.0,4.0,3.0,1755982.0
IMV-14624,Alto Paraíso de Goiás,Casa,253.0,5.0,6.0,2.0,40.0,708071.0
IMV-14625,SIA,Apartamento,64.0,2.0,2.0,,,218103.0
IMV-14626,Asa Sul,Apartamento,177.0,3.0,3.0,1.0,,1676061.0
IMV-14627,SCIA / Estrutural,Apartamento,54.0,4.0,2.0,,32.0,96757.0
IMV-14628,Sobradinho II,Casa,357.0,5.0,6.0,2.0,22.0,1067415.0
IMV-14629,Águas Lindas de Goiás,Casa,378.0,3.0,4.0,3.0,38.0,704282.0
IMV-14630,Paranoá,Casa,537.0,5.0,6.0,2.0,27.0,1423644.0
IMV-14631,Jardim Botânico,Casa,596.0,3.0,3.0,3.0,16.0,3512172.0
IMV-14632,Paranoá,Casa,580.0,4.0,6.0,2.0,15.0,1532933.0
IMV-14633,Ponte Alta,Casa,518.0,4.0,4.0,2.0,31.0,1022527.0
IMV-14634,Alexânia,Casa,423.0,3.0,5.0,3.0,37.0,735910.0
IMV-14635,Park Way,Casa,497.0,4.0,4.0,2.0,34.0,2920034.0
IMV-14636,SIA,Apartamento,143.0,4.0,3.0,1.0,0.0,784762.0
IMV-14637,Cruzeiro,Apartamento,108.0,3.0,2.0,1.0,6.0,867276.0
IMV-14638,Samambaia,Apartamento,103.0,2.0,2.0,2.0,29.0,268294.0
IMV-14639,Sol Nascente / Pôr do Sol,Apartamento,130.0,2.0,2.0,,18.0,291849.0
IMV-14640,Vila Boa,Casa,199.0,5.0,5.0,2.0,5.0,261580.0
IMV-14641,Alexânia,Casa,592.0,5.0,5.0,4.0,34.0,1314026.0
IMV-14642,Park Way,Casa,423.0,5.0,7.0,3.0,4.0,3844274.0
IMV-14643,Água Fria de Goiás,Casa,581.0,4.0,4.0,,26.0,741061.0
IMV-14644,Niquelândia,Casa,240.0,3.0,3.0,3.0,8.0,470740.0
IMV-14645,Park Way,Casa,493.0,4.0,5.0,2.0,17.0,3015310.0
IMV-14646,Valparaíso de Goiás,Apartamento,98.0,4.0,,2.0,20.0,239598.0
IMV-14647,Sobradinho,Casa,531.0,3.0,,2.0,25.0,1952963.0
IMV-14648,Jardim Botânico,Casa,169.0,4.0,4.0,4.0,25.0,758965.0
IMV-14649,Planaltina,Casa,220.0,5.0,5.0,3.0,18.0,573319.0
IMV-14650,Vila Boa,Casa,351.0,3.0,4.0,2.0,34.0,367003.0
IMV-14651,Cristalina,Casa,315.0,5.0,7.0,4.0,15.0,840032.0
IMV-14652,Niquelândia,Casa,374.0,4.0,5.0,4.0,,615428.0
IMV-14653,Padre Bernardo,Casa,195.0,4.0,6.0,3.0,17.0,320818.0
IMV-14654,Gama,Apartamento,149.0,,1.0,1.0,5.0,
IMV-14655,Itapoã,Casa,146.0,5.0,6.0,3.0,33.0,352397.0
IMV-14656,,Casa,208.0,5.0,7.0,4.0,37.0,948873.0
IMV-14657,Santo Antônio do Descoberto,Casa,,5.0,7.0,4.0,15.0,899632.0
IMV-14658,,Casa,517.0,5.0,6.0,3.0,39.0,1358664.0
IMV-14659,Guará,Apartamento,166.0,4.0,1.0,2.0,22.0,958060.0
IMV-14660,Jardim Botânico,Casa,202.0,3.0,3.0,4.0,39.0,829318.0
IMV-14661,Samambaia,Apartamento,98.0,3.0,1.0,,19.0,284573.0
IMV-14662,Recanto das Emas,Casa,249.0,5.0,7.0,4.0,,499893.0
IMV-14663,Padre Bernardo,Casa,236.0,3.0,4.0,3.0,8.0,418710.0
IMV-14664,Água Quente,Casa,525.0,4.0,4.0,3.0,22.0,816897.0
IMV-14665,Lago Norte,Casa,512.0,3.0,4.0,2.0,37.0,4111548.0
IMV-14666,Água Quente,Casa,182.0,5.0,5.0,2.0,27.0,257626.0
IMV-14667,Sobradinho II,Casa,250.0,3.0,4.0,3.0,28.0,594467.0
IMV-14668,SIA,Apartamento,82.0,4.0,3.0,1.0,31.0,315842.0
IMV-14669,,Casa,412.0,3.0,3.0,3.0,31.0,785119.0
IMV-14670,Riacho Fundo,Apartamento,75.0,,1.0,1.0,22.0,223340.0
IMV-14671,Luziânia,Casa,,,5.0,2.0,32.0,211940.0
IMV-14672,Planaltina,Casa,231.0,4.0,5.0,4.0,6.0,602415.0
IMV-14673,Água Fria de Goiás,Casa,131.0,5.0,5.0,4.0,17.0,212380.0
IMV-14674,Barro Alto,Casa,,4.0,5.0,2.0,6.0,391015.0
IMV-14675,Alvorada do Norte,Casa,146.0,5.0,7.0,2.0,24.0,
IMV-14676,,,86.0,4.0,4.0,2.0,,219903.0
IMV-14677,Sobradinho,Casa,402.0,5.0,5.0,,27.0,1233775.0
IMV-14678,Cocalzinho de Goiás,Casa,289.0,5.0,6.0,3.0,13.0,647343.0
IMV-14679,Planaltina,Apartamento,100.0,3.0,1.0,2.0,12.0,293042.0
IMV-14680,Taguatinga,,139.0,4.0,1.0,1.0,32.0,491538.0
IMV-14681,Goianésia,Casa,,4.0,4.0,4.0,29.0,342613.0
IMV-14682,Ponte Alta,Casa,256.0,4.0,4.0,4.0,7.0,675996.0
IMV-14683,Cruzeiro,Apartamento,85.0,2.0,1.0,2.0,36.0,465926.0
IMV-14684,Varjão,Apartamento,62.0,2.0,2.0,,,138847.0
IMV-14685,Flores de Goiás,Casa,387.0,5.0,,2.0,25.0,521233.0
IMV-14686,Mimoso de Goiás,Casa,519.0,5.0,6.0,3.0,20.0,708381.0
IMV-14687,Águas Claras,Apartamento,68.0,1.0,1.0,1.0,23.0,399496.0
IMV-14688,Cristalina,Casa,,3.0,5.0,4.0,7.0,1247784.0
IMV-14689,,Casa,275.0,4.0,6.0,3.0,3.0,432176.0
IMV-14690,Vila Propício,Casa,550.0,,5.0,,15.0,831212.0
IMV-14691,Alexânia,Casa,583.0,4.0,6.0,4.0,34.0,1232771.0
IMV-14692,Núcleo Bandeirante,Casa,333.0,3.0,5.0,2.0,19.0,1133982.0
IMV-14693,SCIA / Estrutural,Apartamento,91.0,4.0,3.0,2.0,18.0,198119.0
IMV-14694,Santo Antônio do Descoberto,Casa,,5.0,5.0,3.0,30.0,939537.0
IMV-14695,Arapoangas,Casa,571.0,5.0,5.0,2.0,8.0,1466918.0
IMV-14696,Cocalzinho de Goiás,Casa,126.0,3.0,5.0,2.0,0.0,276239.0
IMV-14697,Padre Bernardo,Casa,344.0,4.0,6.0,3.0,3.0,
IMV-14698,Vicente Pires,Casa,316.0,3.0,5.0,4.0,39.0,878692.0
IMV-14699,Park Way,Casa,345.0,5.0,6.0,4.0,4.0,2860227.0
IMV-14700,Santa Maria,Apartamento,109.0,2.0,1.0,2.0,24.0,261570.0
IMV-14701,Santo Antônio do Descoberto,Casa,172.0,3.0,3.0,4.0,,338333.0
IMV-14702,Núcleo Bandeirante,Casa,576.0,4.0,6.0,4.0,14.0,2432770.0
IMV-14703,Fercal,Casa,133.0,,4.0,4.0,11.0,238539.0
IMV-14704,Alto Paraíso de Goiás,Casa,565.0,5.0,7.0,2.0,1.0,2406486.0
IMV-14705,Vicente Pires,Casa,320.0,,6.0,3.0,37.0,922955.0
IMV-14706,Água Fria de Goiás,Casa,227.0,5.0,6.0,4.0,26.0,301961.0
IMV-14707,Simolândia,Casa,406.0,5.0,6.0,4.0,22.0,478814.0
IMV-14708,Alexânia,Casa,283.0,5.0,7.0,,26.0,650295.0
IMV-14709,Paranoá,Apartamento,94.0,3.0,3.0,2.0,40.0,192747.0
IMV-14710,SIA,Apartamento,168.0,3.0,1.0,2.0,18.0,665484.0
IMV-14711,Valparaíso de Goiás,Apartamento,132.0,1.0,1.0,,17.0,335359.0
IMV-14712,São João d’Aliança,Casa,297.0,3.0,4.0,3.0,10.0,480280.0
IMV-14713,Lago Norte,Casa,491.0,4.0,4.0,4.0,5.0,5396180.0
IMV-14714,Sol Nascente / Pôr do Sol,Apartamento,158.0,4.0,2.0,1.0,3.0,381485.0
IMV-14715,SCIA / Estrutural,Apartamento,121.0,3.0,2.0,2.0,17.0,
IMV-14716,Asa Sul,Apartamento,,4.0,2.0,1.0,5.0,
IMV-14717,Ceilândia,Apartamento,106.0,3.0,3.0,2.0,5.0,329903.0
IMV-14718,Jardim Botânico,Casa,287.0,3.0,5.0,2.0,39.0,1397628.0
IMV-14719,,Casa,193.0,3.0,3.0,,9.0,627722.0
IMV-14720,,Casa,536.0,,5.0,,34.0,556669.0
IMV-14721,Água Fria de Goiás,Casa,295.0,3.0,4.0,4.0,37.0,323169.0
IMV-14722,Vila Propício,Casa,131.0,4.0,5.0,3.0,40.0,136691.0
IMV-14723,Guará,Casa,196.0,4.0,4.0,4.0,31.0,1021902.0
IMV-14724,SCIA / Estrutural,Apartamento,,4.0,3.0,1.0,7.0,438580.0
IMV-14725,Cidade Ocidental,Casa,373.0,5.0,5.0,2.0,13.0,886666.0
IMV-14726,Valparaíso de Goiás,Apartamento,168.0,4.0,4.0,1.0,13.0,521990.0
IMV-14727,Simolândia,,396.0,5.0,6.0,4.0,8.0,634055.0
IMV-14728,Núcleo Bandeirante,Casa,407.0,3.0,,,24.0,
IMV-14729,Simolândia,Casa,167.0,5.0,6.0,4.0,23.0,226324.0
IMV-14730,Cruzeiro,Apartamento,79.0,2.0,1.0,1.0,29.0,382863.0
IMV-14731,Simolândia,Casa,547.0,5.0,,3.0,9.0,719323.0
IMV-14732,Ceilândia,Apartamento,85.0,1.0,1.0,1.0,9.0,310317.0
IMV-14733,Cidade Ocidental,Casa,214.0,5.0,7.0,4.0,,450238.0
IMV-14734,Vicente Pires,Casa,419.0,3.0,3.0,3.0,14.0,1774642.0
IMV-14735,26 de Setembro,Casa,386.0,3.0,4.0,2.0,33.0,
IMV-14736,Cabeceiras,Casa,177.0,4.0,5.0,4.0,38.0,213921.0
IMV-14737,Noroeste,Apartamento,159.0,1.0,1.0,1.0,22.0,1760486.0
IMV-14738,Park Way,Casa,371.0,4.0,5.0,4.0,25.0,
IMV-14739,Riacho Fundo,Apartamento,72.0,3.0,2.0,2.0,15.0,265334.0
IMV-14740,Cruzeiro,Apartamento,139.0,1.0,1.0,2.0,11.0,843592.0
IMV-14741,Vicente Pires,Casa,538.0,4.0,4.0,2.0,2.0,2540949.0
IMV-14742,,Apartamento,82.0,1.0,1.0,2.0,39.0,161987.0
IMV-14743,Riacho Fundo II,Casa,434.0,3.0,4.0,3.0,,1294609.0
IMV-14744,Samambaia,Apartamento,165.0,3.0,1.0,1.0,,456969.0
IMV-14745,Arniqueira,,553.0,5.0,5.0,3.0,27.0,1663572.0
IMV-14746,Lago Sul,Casa,600.0,3.0,4.0,2.0,15.0,6275694.0
IMV-14747,Mimoso de Goiás,Casa,397.0,5.0,7.0,3.0,2.0,665310.0
IMV-14748,Água Quente,Casa,395.0,3.0,3.0,2.0,34.0,591929.0
IMV-14749,,Casa,,,4.0,4.0,2.0,524133.0
IMV-14750,Cocalzinho de Goiás,Casa,348.0,4.0,6.0,3.0,11.0,727120.0
IMV-14751,São Sebastião,Apartamento,105.0,4.0,1.0,1.0,30.0,
IMV-14752,,Casa,369.0,5.0,5.0,4.0,10.0,669695.0
IMV-14753,26 de Setembro,Casa,308.0,5.0,7.0,3.0,23.0,522296.0
IMV-14754,Guará,Casa,170.0,5.0,7.0,3.0,25.0,900303.0
IMV-14755,Taguatinga,Casa,458.0,5.0,7.0,2.0,27.0,1513983.0
IMV-14756,Formosa,Casa,202.0,5.0,7.0,4.0,26.0,474852.0
IMV-14757,Vila Boa,Casa,320.0,,3.0,4.0,33.0,329385.0
IMV-14758,Arapoangas,Casa,526.0,,4.0,3.0,20.0,1296895.0
IMV-14759,Alto Paraíso de Goiás,Casa,408.0,,4.0,3.0,19.0,1546915.0
IMV-14760,Alto Paraíso de Goiás,Casa,481.0,4.0,5.0,2.0,29.0,1221810.0
IMV-14761,Cabeceiras,Casa,,4.0,4.0,4.0,35.0,262863.0
IMV-14762,Planaltina,Casa,550.0,4.0,6.0,3.0,32.0,1264224.0
IMV-14763,Luziânia,Casa,158.0,5.0,6.0,3.0,1.0,393556.0
IMV-14764,Brazlândia,Casa,277.0,3.0,3.0,4.0,16.0,645102.0
IMV-14765,Água Quente,Casa,225.0,4.0,5.0,4.0,19.0,364286.0
IMV-14766,Cruzeiro,Apartamento,103.0,1.0,1.0,2.0,0.0,782019.0
IMV-14767,Samambaia,Apartamento,,1.0,1.0,2.0,13.0,367834.0
IMV-14768,Sobradinho II,Casa,,5.0,6.0,2.0,7.0,1536792.0
IMV-14769,,Apartamento,102.0,3.0,1.0,1.0,,417140.0
IMV-14770,Cabeceiras,Casa,587.0,5.0,6.0,2.0,26.0,837098.0
IMV-14771,Guará,Casa,466.0,5.0,6.0,,29.0,2260608.0
IMV-14772,Cabeceira Grande,Casa,306.0,4.0,4.0,4.0,1.0,524611.0
IMV-14773,Ceilândia,Apartamento,94.0,4.0,3.0,1.0,18.0,305749.0
IMV-14774,Noroeste,Apartamento,41.0,4.0,4.0,1.0,19.0,498279.0
IMV-14775,Abadiânia,Casa,408.0,4.0,5.0,4.0,19.0,816431.0
IMV-14776,Formosa,Casa,591.0,5.0,6.0,3.0,24.0,1465679.0
IMV-14777,Cristalina,Casa,477.0,4.0,4.0,2.0,32.0,1107177.0
IMV-14778,Vila Propício,Casa,401.0,3.0,3.0,3.0,8.0,541016.0
IMV-14779,Águas Claras,Apartamento,127.0,3.0,3.0,1.0,37.0,757239.0
IMV-14780,Água Fria de Goiás,Casa,366.0,5.0,6.0,2.0,16.0,576314.0
IMV-14781,,Casa,410.0,3.0,4.0,3.0,31.0,925450.0
IMV-14782,Núcleo Bandeirante,Apartamento,135.0,1.0,1.0,2.0,14.0,525428.0
IMV-14783,Planaltina (GO),Casa,198.0,4.0,6.0,,20.0,349399.0
IMV-14784,Itapoã,Apartamento,73.0,3.0,2.0,2.0,8.0,208692.0
IMV-14785,Planaltina (GO),Casa,240.0,4.0,5.0,4.0,17.0,424040.0
IMV-14786,,Casa,571.0,4.0,5.0,2.0,10.0,1451881.0
IMV-14787,Luziânia,Casa,,5.0,6.0,2.0,39.0,694933.0
IMV-14788,Lago Sul,Casa,528.0,4.0,5.0,4.0,1.0,6608842.0
IMV-14789,Valparaíso de Goiás,Apartamento,61.0,4.0,1.0,1.0,19.0,
IMV-14790,SIA,Apartamento,49.0,3.0,3.0,1.0,0.0,293836.0
IMV-14791,Itapoã,Casa,511.0,,7.0,4.0,39.0,1206799.0
IMV-14792,Lago Norte,Casa,530.0,3.0,,3.0,39.0,3561045.0
IMV-14793,Água Fria de Goiás,Casa,397.0,5.0,7.0,2.0,12.0,542450.0
IMV-14794,,,591.0,5.0,5.0,2.0,9.0,1243787.0
IMV-14795,Cabeceiras,Casa,374.0,4.0,5.0,2.0,35.0,470402.0
